class,PCP_MAD,PCP_MPIJAD,PCK,PCIK,MPIJAD,MAD,Sparsity
warrior_3_pose,1.0,1.0,0.8333333333333334,1.0,0.0,0.059225913137197495,0.9166666666666666
warrior_3_pose,1.0,1.0,0.9166666666666666,1.0,0.0,0.034526277333498,0.75
warrior_3_pose,1.0,1.0,0.9166666666666666,1.0,0.0,0.0204447153955698,0.9166666666666666
warrior_3_pose,1.0,1.0,0.75,1.0,0.0358278825879097,0.07117858529090881,0.75
warrior_3_pose,1.0,1.0,0.75,1.0,0.00035591042251326144,0.05851128697395325,0.8333333333333334
warrior_3_pose,0.0,1.0,0.6666666666666666,0.5,0.09737273305654526,0.14842809736728668,0.75
warrior_3_pose,1.0,1.0,0.8333333333333334,1.0,0.022462807595729828,0.0407068096101284,0.6666666666666666
warrior_3_pose,1.0,1.0,0.75,1.0,0.048907361924648285,0.09406585246324539,0.8333333333333334
warrior_3_pose,1.0,0.0,0.8333333333333334,0.0,0.12870772182941437,0.052983611822128296,0.75
warrior_3_pose,1.0,1.0,0.9166666666666666,1.0,0.0750419944524765,0.03709819167852402,0.8333333333333334
warrior_3_pose,1.0,1.0,0.6666666666666666,0.5,0.07873345911502838,0.08228375762701035,0.8333333333333334
warrior_3_pose,1.0,0.0,0.8333333333333334,0.0,0.14496302604675293,0.030426276847720146,0.8333333333333334
warrior_3_pose,1.0,1.0,0.8333333333333334,0.5,0.06888037174940109,0.05146967992186546,0.8333333333333334
warrior_3_pose,0.0,1.0,0.6666666666666666,0.5,0.08398283272981644,0.11298280954360962,0.75
chair_pose,0.0,1.0,0.5833333333333334,1.0,0.0,0.1380348950624466,0.75
chair_pose,1.0,0.0,0.75,0.0,0.13923631608486176,0.08346622437238693,0.8333333333333334
chair_pose,1.0,0.0,0.75,0.0,0.10965689271688461,0.03320372477173805,0.75
chair_pose,1.0,1.0,0.8333333333333334,1.0,0.04681337624788284,0.08343440294265747,0.6666666666666666
chair_pose,1.0,0.0,0.75,0.0,0.11718190461397171,0.09111549705266953,0.6666666666666666
chair_pose,1.0,1.0,0.75,1.0,0.0,0.040791403502225876,0.6666666666666666
chair_pose,0.0,1.0,0.6666666666666666,0.5,0.07103521376848221,0.13370375335216522,0.8333333333333334
chair_pose,1.0,1.0,0.8333333333333334,1.0,0.03771034628152847,0.04185017570853233,0.75
chair_pose,0.0,0.0,0.75,0.0,0.22911356389522552,0.11949541419744492,0.8333333333333334
chair_pose,1.0,0.0,0.75,0.0,0.1846950799226761,0.07313811779022217,0.75
chair_pose,1.0,1.0,0.9166666666666666,1.0,0.004697951953858137,0.012619669549167156,0.9166666666666666
chair_pose,1.0,1.0,0.9166666666666666,1.0,0.04103737324476242,0.05499168112874031,0.8333333333333334
chair_pose,1.0,1.0,0.8333333333333334,1.0,0.011136634275317192,0.027374975383281708,0.75
chair_pose,0.0,1.0,0.5833333333333334,0.5,0.05777546018362045,0.14061115682125092,0.6666666666666666
chair_pose,1.0,0.0,0.75,0.0,0.18314680457115173,0.06835224479436874,0.75
chair_pose,1.0,0.0,0.75,0.0,0.1404600590467453,0.061856579035520554,0.75
chair_pose,0.0,1.0,0.5833333333333334,1.0,0.0,0.10227268189191818,0.75
chair_pose,1.0,1.0,0.75,1.0,0.02151726372539997,0.04040129482746124,0.75
chair_pose,1.0,1.0,0.6666666666666666,1.0,0.0,0.05750377103686333,0.75
downward-facing_dog_pose,0.0,1.0,0.6666666666666666,1.0,0.008707690984010696,0.19997362792491913,0.75
downward-facing_dog_pose,0.0,1.0,0.8333333333333334,1.0,0.04030361399054527,0.11527949571609497,0.75
downward-facing_dog_pose,1.0,1.0,0.9166666666666666,1.0,0.022675471380352974,0.02577625960111618,0.75
downward-facing_dog_pose,1.0,1.0,0.8333333333333334,1.0,0.008976002223789692,0.03907151520252228,0.8333333333333334
downward-facing_dog_pose,1.0,1.0,0.9166666666666666,1.0,0.01966923289000988,0.012344063259661198,0.8333333333333334
downward-facing_dog_pose,1.0,1.0,0.9166666666666666,1.0,0.021878311410546303,0.018442325294017792,0.75
downward-facing_dog_pose,0.0,1.0,0.6666666666666666,1.0,0.02212228812277317,0.12737338244915009,0.75
downward-facing_dog_pose,0.0,1.0,0.5833333333333334,0.5,0.05891776829957962,0.12254912406206131,0.75
downward-facing_dog_pose,1.0,1.0,0.75,1.0,0.013497662730515003,0.04527487978339195,0.75
downward-facing_dog_pose,0.0,1.0,0.6666666666666666,1.0,0.005768197122961283,0.13466757535934448,0.75
downward-facing_dog_pose,1.0,1.0,0.8333333333333334,1.0,0.018749600276350975,0.06770677119493484,0.75
downward-facing_dog_pose,1.0,1.0,0.8333333333333334,1.0,0.013696623966097832,0.04791819676756859,0.75
downward-facing_dog_pose,1.0,1.0,0.9166666666666666,1.0,0.00334751233458519,0.010807964950799942,0.9166666666666666
downward-facing_dog_pose,1.0,1.0,0.8333333333333334,1.0,0.009385173209011555,0.0712047591805458,0.8333333333333334
downward-facing_dog_pose,1.0,1.0,0.9166666666666666,1.0,0.012272650375962257,0.022015893831849098,0.8333333333333334
downward-facing_dog_pose,1.0,1.0,0.8333333333333334,1.0,0.022712547332048416,0.06420184671878815,0.75
downward-facing_dog_pose,1.0,1.0,0.8333333333333334,1.0,0.025941375643014908,0.07661212980747223,0.75
downward-facing_dog_pose,0.0,1.0,0.75,1.0,0.010113819502294064,0.10063271969556808,0.75
goddess_pose,1.0,0.0,0.75,0.0,0.11719813942909241,0.04402540251612663,0.75
goddess_pose,0.0,0.0,0.6666666666666666,0.5,0.10158167034387589,0.10101578384637833,0.75
goddess_pose,0.0,1.0,0.8333333333333334,1.0,0.07414431869983673,0.10810752958059311,0.75
goddess_pose,1.0,1.0,0.5833333333333334,1.0,0.0,0.09729492664337158,0.75
goddess_pose,0.0,0.0,0.6666666666666666,0.5,0.25487756729125977,0.11943940073251724,0.8333333333333334
goddess_pose,1.0,1.0,0.8333333333333334,1.0,0.0,0.08715047687292099,0.75
goddess_pose,1.0,1.0,0.9166666666666666,1.0,0.0644761398434639,0.01844906434416771,0.75
goddess_pose,1.0,1.0,0.75,1.0,0.0,0.07037471979856491,0.8333333333333334
goddess_pose,1.0,1.0,0.75,1.0,0.0,0.05535181984305382,0.75
goddess_pose,1.0,1.0,0.9166666666666666,1.0,0.01980559714138508,0.028248900547623634,0.75
goddess_pose,1.0,0.0,0.75,0.0,0.1237858310341835,0.041451577097177505,0.8333333333333334
goddess_pose,1.0,1.0,0.75,1.0,0.0,0.08911063522100449,0.75
goddess_pose,1.0,1.0,0.75,0.5,0.06478746235370636,0.054483044892549515,0.8333333333333334
goddess_pose,1.0,1.0,0.8333333333333334,1.0,0.016549602150917053,0.06118277087807655,0.6666666666666666
goddess_pose,0.0,1.0,0.5,1.0,0.0,0.1526799201965332,0.75
goddess_pose,1.0,1.0,0.8333333333333334,0.5,0.09665486216545105,0.03062797337770462,0.75
goddess_pose,1.0,0.0,0.75,0.0,0.1415349245071411,0.059141501784324646,0.8333333333333334
goddess_pose,1.0,1.0,0.75,1.0,0.0,0.09490437060594559,0.8333333333333334
goddess_pose,1.0,1.0,0.8333333333333334,1.0,0.08463993668556213,0.049100954085588455,0.75
goddess_pose,1.0,1.0,0.9166666666666666,1.0,0.0,0.023511983454227448,0.8333333333333334
goddess_pose,1.0,1.0,0.9166666666666666,1.0,0.03194611147046089,0.01476142555475235,0.75
goddess_pose,1.0,1.0,0.8333333333333334,1.0,0.0,0.05511803925037384,0.8333333333333334
goddess_pose,0.0,1.0,0.6666666666666666,0.5,0.08277686685323715,0.12038160115480423,0.8333333333333334
goddess_pose,1.0,1.0,0.75,1.0,0.017426779493689537,0.06312823295593262,0.75
goddess_pose,1.0,1.0,0.8333333333333334,1.0,0.0,0.0521218478679657,0.75
goddess_pose,1.0,1.0,0.8333333333333334,1.0,0.04210599139332771,0.047554004937410355,0.75
goddess_pose,0.0,0.0,0.5833333333333334,0.5,0.23569203913211823,0.17675040662288666,0.75
goddess_pose,1.0,1.0,0.9166666666666666,1.0,0.08010929077863693,0.03440103307366371,0.8333333333333334
goddess_pose,1.0,1.0,0.9166666666666666,1.0,0.03183433786034584,0.020155182108283043,0.75
goddess_pose,0.0,1.0,0.6666666666666666,1.0,0.049022868275642395,0.10565104335546494,0.8333333333333334
goddess_pose,1.0,1.0,1.0,1.0,0.010150577872991562,0.003978276625275612,0.8333333333333334
goddess_pose,0.0,1.0,0.75,1.0,0.0,0.108441561460495,0.8333333333333334
goddess_pose,0.0,1.0,0.6666666666666666,1.0,0.04245511814951897,0.10796990245580673,0.8333333333333334
goddess_pose,1.0,1.0,0.6666666666666666,1.0,0.0,0.09713051468133926,0.75
goddess_pose,0.0,0.0,0.75,0.5,0.27315226197242737,0.1586487591266632,0.8333333333333334
goddess_pose,1.0,0.0,0.75,0.0,0.14199568331241608,0.059697091579437256,0.75
goddess_pose,1.0,0.0,0.8333333333333334,0.5,0.2044796645641327,0.08035445958375931,0.75
goddess_pose,1.0,1.0,0.75,1.0,0.0,0.07342693209648132,0.8333333333333334
goddess_pose,1.0,1.0,0.9166666666666666,1.0,0.044523973017930984,0.02064739353954792,0.75
goddess_pose,1.0,1.0,0.6666666666666666,1.0,0.0,0.08493897318840027,0.8333333333333334
goddess_pose,1.0,1.0,0.9166666666666666,1.0,0.04779088869690895,0.021277466788887978,0.75
goddess_pose,1.0,1.0,1.0,1.0,0.027670368552207947,0.009853395633399487,0.8333333333333334
goddess_pose,1.0,1.0,0.75,1.0,0.0,0.07821980863809586,0.75
goddess_pose,0.0,1.0,0.6666666666666666,1.0,0.006160887889564037,0.11758176237344742,0.75
goddess_pose,1.0,1.0,0.8333333333333334,1.0,0.020737016573548317,0.03619876876473427,0.75
goddess_pose,1.0,0.0,0.75,0.0,0.13296428322792053,0.04742478206753731,0.8333333333333334
goddess_pose,1.0,1.0,0.75,1.0,0.015289179980754852,0.07375491410493851,0.75
goddess_pose,1.0,1.0,0.75,1.0,0.0,0.06312881410121918,0.8333333333333334
goddess_pose,0.0,1.0,0.75,1.0,0.03997545316815376,0.1281251311302185,0.75
goddess_pose,1.0,1.0,0.8333333333333334,0.5,0.08811904489994049,0.02709168754518032,0.75
goddess_pose,1.0,0.0,0.8333333333333334,0.5,0.15579211711883545,0.05051671341061592,0.75
goddess_pose,1.0,0.0,0.75,0.0,0.18525373935699463,0.06171092018485069,0.75
goddess_pose,1.0,1.0,0.75,0.5,0.09900572896003723,0.08508699387311935,0.75
goddess_pose,0.0,1.0,0.6666666666666666,1.0,0.0,0.13582293689250946,0.75
lord_of_the_dance_pose,0.0,1.0,0.6666666666666666,0.5,0.06817526370286942,0.10267189890146255,0.8333333333333334
lord_of_the_dance_pose,1.0,1.0,0.8333333333333334,1.0,0.07045125216245651,0.03585151955485344,0.75
lord_of_the_dance_pose,1.0,1.0,0.8333333333333334,1.0,0.0811413824558258,0.09540540724992752,0.8333333333333334
lord_of_the_dance_pose,0.0,0.0,0.5,0.0,0.1589893400669098,0.10745418816804886,0.6666666666666666
lord_of_the_dance_pose,1.0,1.0,0.8333333333333334,1.0,0.053113583475351334,0.03364439681172371,0.75
lord_of_the_dance_pose,0.0,0.0,0.6666666666666666,0.5,0.284216970205307,0.20786230266094208,0.75
lord_of_the_dance_pose,1.0,0.0,0.8333333333333334,0.5,0.10065567493438721,0.0314830020070076,0.75
lord_of_the_dance_pose,1.0,1.0,0.9166666666666666,1.0,0.07181217521429062,0.02901265025138855,0.75
lord_of_the_dance_pose,1.0,0.0,0.8333333333333334,0.0,0.18865634500980377,0.06131753325462341,0.8333333333333334
lord_of_the_dance_pose,0.0,1.0,0.5833333333333334,0.5,0.06141860410571098,0.11246278882026672,0.8333333333333334
lord_of_the_dance_pose,1.0,1.0,0.8333333333333334,1.0,0.08646431565284729,0.02753373421728611,0.75
lord_of_the_dance_pose,1.0,1.0,0.8333333333333334,1.0,0.03090539760887623,0.09792361408472061,0.75
lord_of_the_dance_pose,1.0,0.0,0.8333333333333334,0.0,0.16710172593593597,0.05472317710518837,0.8333333333333334
lord_of_the_dance_pose,1.0,1.0,0.9166666666666666,1.0,0.0,0.03812689706683159,0.75
lord_of_the_dance_pose,0.0,0.0,0.6666666666666666,0.5,0.2027890980243683,0.1734340637922287,0.8333333333333334
lord_of_the_dance_pose,1.0,1.0,0.9166666666666666,1.0,0.0404948852956295,0.0454196073114872,0.8333333333333334
lord_of_the_dance_pose,1.0,1.0,0.8333333333333334,1.0,0.011874628253281116,0.04675268009305,0.75
lord_of_the_dance_pose,1.0,1.0,0.75,1.0,0.04892604425549507,0.0722651258111,0.8333333333333334
lord_of_the_dance_pose,0.0,1.0,0.75,1.0,0.0438852421939373,0.10808718204498291,0.8333333333333334
lord_of_the_dance_pose,0.0,1.0,0.8333333333333334,1.0,0.0316956527531147,0.10317347198724747,0.75
lord_of_the_dance_pose,1.0,1.0,1.0,1.0,0.022664370015263557,0.007529651280492544,0.75
lord_of_the_dance_pose,0.0,0.0,0.75,0.0,0.23635943233966827,0.1425914317369461,0.8333333333333334
lord_of_the_dance_pose,1.0,1.0,0.9166666666666666,1.0,0.07150207459926605,0.020457888022065163,0.75
lord_of_the_dance_pose,0.0,1.0,0.6666666666666666,1.0,0.02828533947467804,0.19703759253025055,0.8333333333333334
lord_of_the_dance_pose,0.0,1.0,0.4166666666666667,0.5,0.0603802427649498,0.20818160474300385,0.6666666666666666
lord_of_the_dance_pose,1.0,1.0,0.6666666666666666,1.0,0.0,0.08675700426101685,0.75
lord_of_the_dance_pose,1.0,1.0,0.9166666666666666,1.0,0.043996647000312805,0.03378753736615181,0.8333333333333334
lord_of_the_dance_pose,1.0,1.0,1.0,1.0,0.01767130196094513,0.00845565926283598,0.8333333333333334
lord_of_the_dance_pose,1.0,1.0,0.75,1.0,0.00538818771019578,0.04794923588633537,0.75
lord_of_the_dance_pose,1.0,1.0,0.9166666666666666,1.0,0.030703015625476837,0.0418023057281971,0.75
lord_of_the_dance_pose,1.0,1.0,0.75,0.5,0.06350556761026382,0.06206895411014557,0.75
lord_of_the_dance_pose,1.0,1.0,0.75,0.5,0.05515650659799576,0.05157458782196045,0.8333333333333334
lord_of_the_dance_pose,1.0,1.0,0.8333333333333334,1.0,0.09730283170938492,0.08078905194997787,0.6666666666666666
lord_of_the_dance_pose,1.0,1.0,1.0,1.0,0.026549387723207474,0.006974074989557266,0.75
lord_of_the_dance_pose,1.0,1.0,1.0,1.0,0.019838158041238785,0.007894660346210003,0.8333333333333334
lord_of_the_dance_pose,0.0,0.0,0.75,0.0,0.16864976286888123,0.1229204535484314,0.8333333333333334
lord_of_the_dance_pose,0.0,1.0,0.6666666666666666,1.0,0.0,0.1068291962146759,0.75
lord_of_the_dance_pose,1.0,1.0,0.75,1.0,0.0,0.07909148931503296,0.8333333333333334
lord_of_the_dance_pose,1.0,1.0,1.0,1.0,0.026523103937506676,0.007907846011221409,0.75
lord_of_the_dance_pose,1.0,1.0,1.0,1.0,0.02940940298140049,0.008381453342735767,0.75
lord_of_the_dance_pose,1.0,1.0,0.6666666666666666,0.5,0.061495568603277206,0.07311643660068512,0.75
lord_of_the_dance_pose,1.0,1.0,1.0,1.0,0.021304354071617126,0.012224228121340275,0.75
lord_of_the_dance_pose,1.0,0.0,0.8333333333333334,0.0,0.10344589501619339,0.05375485122203827,0.8333333333333334
lord_of_the_dance_pose,1.0,1.0,1.0,1.0,0.00903016235679388,0.012905504554510117,0.8333333333333334
lord_of_the_dance_pose,1.0,1.0,1.0,1.0,0.03788643330335617,0.01099559385329485,0.75
lord_of_the_dance_pose,1.0,1.0,1.0,1.0,0.012070071883499622,0.00857196468859911,0.75
lord_of_the_dance_pose,1.0,1.0,0.8333333333333334,1.0,0.06894417107105255,0.07284122705459595,0.75
lord_of_the_dance_pose,1.0,1.0,0.9166666666666666,1.0,0.060802165418863297,0.018990041688084602,0.75
lord_of_the_dance_pose,0.0,1.0,0.4166666666666667,1.0,0.0,0.18457068502902985,0.75
lord_of_the_dance_pose,1.0,0.0,0.8333333333333334,0.0,0.10697298496961594,0.049038395285606384,0.8333333333333334
lord_of_the_dance_pose,1.0,1.0,0.9166666666666666,1.0,0.021745139732956886,0.04290385916829109,0.8333333333333334
lord_of_the_dance_pose,1.0,1.0,1.0,1.0,0.04019828885793686,0.016947127878665924,0.75
lord_of_the_dance_pose,1.0,1.0,1.0,1.0,0.029703231528401375,0.011644688434898853,0.75
low_lunge_pose,1.0,1.0,0.9166666666666666,1.0,0.0,0.036568935960531235,0.75
low_lunge_pose,1.0,0.0,0.75,0.0,0.18908633291721344,0.0775437206029892,0.8333333333333334
low_lunge_pose,1.0,1.0,1.0,1.0,0.07330942153930664,0.018321892246603966,0.75
low_lunge_pose,1.0,0.0,0.8333333333333334,0.0,0.1421779990196228,0.05104270577430725,0.75
low_lunge_pose,1.0,0.0,0.75,0.0,0.16259612143039703,0.06947460770606995,0.75
low_lunge_pose,0.0,0.0,0.5833333333333334,0.5,0.11797740310430527,0.14673341810703278,0.75
low_lunge_pose,1.0,1.0,0.6666666666666666,0.5,0.058282893151044846,0.06520470231771469,0.8333333333333334
low_lunge_pose,1.0,1.0,0.6666666666666666,0.5,0.09137637913227081,0.09758442640304565,0.8333333333333334
low_lunge_pose,0.0,1.0,0.75,1.0,0.0,0.13161905109882355,0.8333333333333334
low_lunge_pose,1.0,0.0,0.75,0.0,0.2658933997154236,0.056004106998443604,0.75
low_lunge_pose,1.0,1.0,0.9166666666666666,1.0,0.024405023083090782,0.020135892555117607,0.75
low_lunge_pose,0.0,0.0,0.5833333333333334,0.5,0.13950566947460175,0.20272253453731537,0.8333333333333334
low_lunge_pose,1.0,1.0,0.9166666666666666,1.0,0.01672317460179329,0.037930671125650406,0.75
low_lunge_pose,1.0,1.0,1.0,1.0,0.015321211889386177,0.006098510231822729,0.8333333333333334
low_lunge_pose,1.0,1.0,1.0,1.0,0.0895320475101471,0.016434332355856895,0.75
low_lunge_pose,1.0,0.0,0.8333333333333334,0.5,0.13742701709270477,0.09766613692045212,0.8333333333333334
low_lunge_pose,0.0,0.0,0.6666666666666666,0.5,0.1555141657590866,0.14654025435447693,0.75
low_lunge_pose,1.0,1.0,0.9166666666666666,1.0,0.0,0.04388325288891792,0.75
low_lunge_pose,1.0,0.0,0.75,0.0,0.15634560585021973,0.05465138331055641,0.75
low_lunge_pose,0.0,1.0,0.6666666666666666,1.0,0.0,0.13777561485767365,0.75
low_lunge_pose,0.0,1.0,0.6666666666666666,1.0,0.0,0.1125771775841713,0.75
low_lunge_pose,1.0,1.0,0.8333333333333334,0.5,0.0970076248049736,0.03166656196117401,0.75
low_lunge_pose,1.0,1.0,0.6666666666666666,0.5,0.07758032530546188,0.08885886520147324,0.8333333333333334
low_lunge_pose,1.0,0.0,0.75,0.0,0.2909698188304901,0.07378444075584412,0.8333333333333334
low_lunge_pose,0.0,1.0,0.4166666666666667,0.5,0.08693819493055344,0.20644406974315643,0.6666666666666666
low_lunge_pose,0.0,0.0,0.6666666666666666,0.5,0.13004374504089355,0.1180829331278801,0.8333333333333334
low_lunge_pose,0.0,1.0,0.5,1.0,0.0,0.19267773628234863,0.6666666666666666
low_lunge_pose,0.0,1.0,0.5833333333333334,1.0,0.0,0.10159003734588623,0.75
low_lunge_pose,0.0,1.0,0.5833333333333334,1.0,0.0,0.1739325374364853,0.75
low_lunge_pose,0.0,1.0,0.5833333333333334,1.0,0.0,0.1759527176618576,0.8333333333333334
low_lunge_pose,1.0,0.0,0.8333333333333334,0.0,0.11417222768068314,0.024367772042751312,0.75
low_lunge_pose,1.0,1.0,0.6666666666666666,1.0,0.01929980330169201,0.08140970021486282,0.6666666666666666
low_lunge_pose,0.0,1.0,0.6666666666666666,1.0,0.0,0.10225409269332886,0.75
low_lunge_pose,0.0,1.0,0.6666666666666666,1.0,0.0,0.1395748108625412,0.75
low_lunge_pose,1.0,0.0,0.75,0.0,0.1466747373342514,0.035040512681007385,0.75
low_lunge_pose,1.0,0.0,0.5833333333333334,0.5,0.11154355853796005,0.08248396962881088,0.75
low_lunge_pose,1.0,1.0,0.5833333333333334,0.5,0.05673225224018097,0.09908410906791687,0.8333333333333334
low_lunge_pose,1.0,0.0,0.75,0.0,0.20262175798416138,0.06469607353210449,0.8333333333333334
low_lunge_pose,1.0,0.0,0.8333333333333334,0.0,0.1187056303024292,0.04036493971943855,0.75
low_lunge_pose,0.0,1.0,0.5833333333333334,0.5,0.06287658214569092,0.12656211853027344,0.8333333333333334
low_lunge_pose,1.0,1.0,0.9166666666666666,1.0,0.0,0.031632304191589355,0.75
low_lunge_pose,1.0,1.0,0.75,1.0,0.0,0.05955013632774353,0.75
low_lunge_pose,1.0,1.0,0.9166666666666666,1.0,0.0,0.026260456070303917,0.8333333333333334
low_lunge_pose,1.0,0.0,0.75,0.0,0.12541726231575012,0.05151648446917534,0.8333333333333334
low_lunge_pose,1.0,0.0,0.8333333333333334,0.0,0.1751636415719986,0.02965419553220272,0.75
low_lunge_pose,1.0,1.0,0.9166666666666666,1.0,0.0,0.025303998962044716,0.8333333333333334
low_lunge_pose,1.0,1.0,0.8333333333333334,1.0,0.06990087777376175,0.057220060378313065,0.6666666666666666
low_lunge_pose,0.0,1.0,0.5833333333333334,1.0,0.0,0.2107643336057663,0.75
low_lunge_pose,1.0,1.0,0.8333333333333334,1.0,0.0,0.034541696310043335,0.75
low_lunge_pose,1.0,0.0,0.6666666666666666,0.5,0.10862164944410324,0.08925992995500565,0.8333333333333334
side_plank_pose,1.0,1.0,0.75,0.5,0.06928012520074844,0.06531821936368942,0.75
side_plank_pose,1.0,1.0,0.9166666666666666,1.0,0.0,0.01963943801820278,0.8333333333333334
side_plank_pose,1.0,0.0,0.8333333333333334,0.0,0.20469684898853302,0.07292269170284271,0.75
side_plank_pose,1.0,1.0,1.0,1.0,0.04580271244049072,0.011187810450792313,0.8333333333333334
side_plank_pose,0.0,1.0,0.6666666666666666,1.0,0.021987421438097954,0.16713285446166992,0.75
side_plank_pose,1.0,1.0,0.9166666666666666,1.0,0.07362915575504303,0.027183502912521362,0.75
side_plank_pose,1.0,0.0,0.8333333333333334,0.0,0.18879447877407074,0.06422946602106094,0.75
side_plank_pose,1.0,1.0,0.6666666666666666,0.5,0.057407692074775696,0.08250374346971512,0.8333333333333334
side_plank_pose,1.0,1.0,0.9166666666666666,1.0,0.02179434895515442,0.017470354214310646,0.8333333333333334
side_plank_pose,0.0,1.0,0.6666666666666666,1.0,0.005452024284750223,0.10783427208662033,0.75
side_plank_pose,0.0,1.0,0.8333333333333334,1.0,0.0,0.14252904057502747,0.8333333333333334
side_plank_pose,0.0,1.0,0.8333333333333334,1.0,0.08234523236751556,0.12222471088171005,0.75
side_plank_pose,0.0,1.0,0.8333333333333334,1.0,0.05713522061705589,0.1296902298927307,0.75
side_plank_pose,1.0,1.0,0.6666666666666666,0.5,0.050175148993730545,0.08298611640930176,0.8333333333333334
side_plank_pose,1.0,1.0,0.6666666666666666,1.0,0.010692276991903782,0.08385830372571945,0.8333333333333334
side_plank_pose,1.0,0.0,0.8333333333333334,0.5,0.16582415997982025,0.09800794720649719,0.8333333333333334
side_plank_pose,1.0,1.0,0.8333333333333334,1.0,0.021021148189902306,0.05052332580089569,0.8333333333333334
side_plank_pose,1.0,0.0,0.8333333333333334,0.0,0.11146603524684906,0.03579571470618248,0.75
side_plank_pose,0.0,1.0,0.6666666666666666,1.0,0.03602200746536255,0.13082048296928406,0.8333333333333334
side_plank_pose,1.0,1.0,0.75,1.0,0.03201334923505783,0.0746634379029274,0.75
side_plank_pose,1.0,1.0,0.8333333333333334,1.0,0.0960054025053978,0.09106907248497009,0.8333333333333334
side_plank_pose,0.0,1.0,0.75,1.0,0.0,0.12732629477977753,0.8333333333333334
side_plank_pose,0.0,1.0,0.6666666666666666,0.5,0.07593683153390884,0.1135297417640686,0.75
side_plank_pose,0.0,0.0,0.8333333333333334,0.5,0.23878908157348633,0.12051165103912354,0.75
side_plank_pose,1.0,1.0,0.8333333333333334,1.0,0.062489476054906845,0.05269895866513252,0.75
side_plank_pose,1.0,1.0,0.8333333333333334,1.0,0.049106840044260025,0.09843284636735916,0.75
side_plank_pose,1.0,1.0,0.9166666666666666,1.0,0.055867765098810196,0.022428905591368675,0.9166666666666666
side_plank_pose,1.0,1.0,0.9166666666666666,1.0,0.02791285328567028,0.024015583097934723,0.9166666666666666
side_plank_pose,1.0,1.0,0.75,1.0,0.0,0.0639343187212944,0.75
side_plank_pose,0.0,1.0,0.6666666666666666,1.0,0.0324835367500782,0.1521383821964264,0.8333333333333334
side_plank_pose,1.0,1.0,0.8333333333333334,1.0,0.02042902633547783,0.07222994416952133,0.75
side_plank_pose,1.0,1.0,0.8333333333333334,1.0,0.03116840124130249,0.026704154908657074,0.75
side_plank_pose,0.0,1.0,0.8333333333333334,1.0,0.05025501176714897,0.12599222362041473,0.75
side_plank_pose,1.0,1.0,0.8333333333333334,1.0,0.017853915691375732,0.058797407895326614,0.8333333333333334
side_plank_pose,1.0,1.0,0.9166666666666666,1.0,0.024869801476597786,0.021289551630616188,0.8333333333333334
side_plank_pose,1.0,1.0,0.9166666666666666,1.0,0.08595395088195801,0.02522174082696438,0.75
side_plank_pose,1.0,1.0,0.9166666666666666,1.0,0.06826294958591461,0.02631300501525402,0.8333333333333334
side_plank_pose,0.0,1.0,0.8333333333333334,1.0,0.06277070939540863,0.1301460862159729,0.75
side_plank_pose,1.0,0.0,0.8333333333333334,0.0,0.10871536284685135,0.04151217266917229,0.8333333333333334
side_plank_pose,1.0,1.0,0.9166666666666666,1.0,0.0,0.015714209526777267,1.0
side_plank_pose,0.0,1.0,0.6666666666666666,1.0,0.03984617441892624,0.1819533109664917,0.75
side_plank_pose,1.0,1.0,0.6666666666666666,0.5,0.07455425709486008,0.09015107899904251,0.75
side_plank_pose,1.0,1.0,0.9166666666666666,1.0,0.02234928123652935,0.021353818476200104,0.8333333333333334
side_plank_pose,0.0,1.0,0.6666666666666666,1.0,0.0051171015948057175,0.1745675802230835,0.75
side_plank_pose,1.0,1.0,0.9166666666666666,1.0,0.021012162789702415,0.017367219552397728,0.8333333333333334
side_plank_pose,0.0,1.0,0.8333333333333334,1.0,0.0,0.13271740078926086,0.8333333333333334
side_plank_pose,1.0,1.0,0.9166666666666666,1.0,0.0624588206410408,0.0211353600025177,0.75
side_plank_pose,1.0,1.0,0.8333333333333334,1.0,0.042043376713991165,0.06745820492506027,0.75
side_plank_pose,1.0,0.0,0.8333333333333334,0.5,0.14471782743930817,0.08017479628324509,0.75
side_plank_pose,1.0,1.0,0.9166666666666666,1.0,0.042287565767765045,0.016993271186947823,0.9166666666666666
side_plank_pose,1.0,1.0,0.8333333333333334,1.0,0.008134144358336926,0.09528404474258423,0.8333333333333334
side_plank_pose,1.0,1.0,0.75,0.5,0.05774104595184326,0.04816693067550659,0.75
side_plank_pose,1.0,0.0,0.8333333333333334,0.0,0.10286537557840347,0.04626541957259178,0.75
side_plank_pose,0.0,1.0,0.75,1.0,0.017475249245762825,0.11889322847127914,0.8333333333333334
staff_pose,1.0,1.0,0.75,1.0,0.0075888619758188725,0.08143442124128342,0.75
staff_pose,0.0,1.0,0.6666666666666666,1.0,0.006066799629479647,0.17406392097473145,0.8333333333333334
staff_pose,1.0,1.0,0.75,0.5,0.0918184444308281,0.08314620703458786,0.75
staff_pose,1.0,1.0,0.9166666666666666,1.0,0.054880909621715546,0.021309079602360725,0.8333333333333334
staff_pose,0.0,1.0,0.8333333333333334,1.0,0.022228002548217773,0.10067945718765259,0.75
staff_pose,1.0,0.0,0.8333333333333334,0.0,0.23110905289649963,0.0819731056690216,0.8333333333333334
staff_pose,1.0,1.0,0.9166666666666666,1.0,0.015149476006627083,0.012812328524887562,0.8333333333333334
